country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","02-04-2026 13:00:00",28.406963,77.849831,SO2,9,115,38
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","02-04-2026 13:00:00",28.406963,77.849831,CO,42,96,66
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-04-2026 13:00:00",27.168897,78.376960,NO2,17,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-04-2026 13:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","02-04-2026 13:00:00",27.168897,78.376960,SO2,20,54,30
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","02-04-2026 13:00:00",27.1594,78.3953,CO,12,14,14
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.646233,77.358075,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.646233,77.358075,OZONE,13,182,66
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.757294,77.278792,NO2,10,59,32
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.685382,77.453839,NO2,36,139,74
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.685382,77.453839,NH3,6,13,10
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.685382,77.453839,OZONE,5,197,44
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.6603346,77.3572563,PM2.5,49,371,210
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","02-04-2026 13:00:00",28.6603346,77.3572563,CO,38,101,71
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","02-04-2026 13:00:00",28.47272,77.482000,PM2.5,28,329,177
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","02-04-2026 13:00:00",28.47272,77.482000,NO2,14,126,75
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","02-04-2026 13:00:00",28.47272,77.482000,NH3,6,20,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","02-04-2026 13:00:00",28.47272,77.482000,SO2,9,32,18
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","02-04-2026 13:00:00",28.2348927,77.8683002,PM2.5,1,309,104
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","02-04-2026 13:00:00",28.2348927,77.8683002,PM10,15,188,102
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-04-2026 13:00:00",26.766433,80.927299,PM2.5,1,171,49
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-04-2026 13:00:00",26.766433,80.927299,SO2,16,17,17
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","02-04-2026 13:00:00",26.766433,80.927299,CO,26,31,30
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","02-04-2026 13:00:00",26.906111,80.948222,SO2,4,25,13
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","02-04-2026 13:00:00",26.906111,80.948222,CO,20,106,45
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-04-2026 13:00:00",26.90723,80.98579,PM2.5,2,222,70
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-04-2026 13:00:00",26.90723,80.98579,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-04-2026 13:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","02-04-2026 13:00:00",26.90723,80.98579,OZONE,12,43,25
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","02-04-2026 13:00:00",26.8458805,80.9365541,NO2,41,45,43
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","02-04-2026 13:00:00",28.557054,77.453663,NH3,9,16,12
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","02-04-2026 13:00:00",28.557054,77.453663,CO,6,105,32
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","02-04-2026 13:00:00",28.725645,77.749675,PM10,44,175,124
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","02-04-2026 13:00:00",28.725645,77.749675,NO2,3,31,29
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","02-04-2026 13:00:00",25.4547,78.6039,NO2,6,6,6
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","02-04-2026 13:00:00",26.428282,80.327067,PM10,25,112,63
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","02-04-2026 13:00:00",26.509954,80.249612,NO2,28,29,28
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","02-04-2026 13:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","02-04-2026 13:00:00",26.509954,80.249612,SO2,13,25,15
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","02-04-2026 13:00:00",26.83399722,80.8917361,CO,13,43,20
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","02-04-2026 13:00:00",28.999264,77.7590354,SO2,22,28,24
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","02-04-2026 13:00:00",28.9535882,77.7622941,OZONE,9,119,68
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","02-04-2026 13:00:00",29.063510,77.709723,NO2,26,100,59
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","02-04-2026 13:00:00",28.83526,78.74460,PM2.5,11,51,33
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","02-04-2026 13:00:00",28.83526,78.74460,CO,20,36,34
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","02-04-2026 13:00:00",28.840739,78.697531,CO,12,44,31
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","02-04-2026 13:00:00",28.5898,77.3101,OZONE,6,116,40
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","02-04-2026 13:00:00",28.569230,77.393848,NO2,62,244,109
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","02-04-2026 13:00:00",28.569230,77.393848,OZONE,6,52,14
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","02-04-2026 13:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","02-04-2026 13:00:00",25.494,81.863,PM2.5,9,75,38
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","02-04-2026 13:00:00","25.44919916 ","81.82735986 ",PM2.5,11,48,29
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","02-04-2026 13:00:00","25.44919916 ","81.82735986 ",OZONE,11,12,12
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","02-04-2026 13:00:00",27.23711,78.01936,OZONE,6,6,6
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","02-04-2026 13:00:00",27.106972,78.000111,PM10,43,148,91
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","02-04-2026 13:00:00",27.19865833,78.00598056,NO2,7,14,10
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","02-04-2026 13:00:00",27.19412,77.96237,NH3,8,8,8
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","02-04-2026 13:00:00",27.19862,77.92066,SO2,2,5,3
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","02-04-2026 13:00:00",28.88528,78.73880,PM2.5,24,105,66
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","02-04-2026 13:00:00",28.88528,78.73880,PM10,44,137,96
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","02-04-2026 13:00:00",28.856664,78.772638,CO,40,40,40
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","02-04-2026 13:00:00",28.5898,77.3101,NH3,7,13,11
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","02-04-2026 13:00:00",25.262326,82.995408,NO2,2,3,2
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","02-04-2026 13:00:00",25.262326,82.995408,NH3,1,4,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","02-04-2026 13:00:00",25.32393,82.99687,SO2,30,33,31
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-04-2026 13:00:00",27.5714090,77.6557570,PM2.5,8,97,39
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-04-2026 13:00:00",27.5714090,77.6557570,NH3,4,8,7
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-04-2026 13:00:00",27.5714090,77.6557570,SO2,18,35,22
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","02-04-2026 13:00:00",27.5714090,77.6557570,CO,14,36,30
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","02-04-2026 13:00:00",30.269444,78.044167,SO2,1,2,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","02-04-2026 13:00:00",29.2124114,78.9611753,PM10,41,88,68
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","02-04-2026 13:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","02-04-2026 13:00:00",22.5367507,88.3638022,PM2.5,30,92,55
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","02-04-2026 13:00:00",22.5367507,88.3638022,NO2,14,31,20
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","02-04-2026 13:00:00",22.58157048,88.41002457,OZONE,23,62,37
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","02-04-2026 13:00:00",22.556640,88.342674,SO2,4,13,7
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","02-04-2026 13:00:00",22.49929,88.36917,PM10,32,80,51
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","02-04-2026 13:00:00",22.49929,88.36917,OZONE,9,64,22
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-04-2026 13:00:00",22.627847,88.380669,NO2,31,60,43
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-04-2026 13:00:00",22.627847,88.380669,SO2,6,10,8
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-04-2026 13:00:00",22.627847,88.380669,CO,18,41,25
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","02-04-2026 13:00:00",22.627847,88.380669,OZONE,15,70,43
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","02-04-2026 13:00:00",22.51106,88.35142,PM10,36,64,50
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","02-04-2026 13:00:00",22.06047,88.109737,SO2,12,14,13
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","02-04-2026 13:00:00",22.629801,88.352017,PM2.5,34,93,55
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","02-04-2026 13:00:00",22.629801,88.352017,NH3,4,6,5
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","02-04-2026 13:00:00",22.629801,88.352017,CO,8,30,20
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","02-04-2026 13:00:00",22.554954,88.292568,NH3,1,2,1
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","02-04-2026 13:00:00",22.554954,88.292568,OZONE,12,55,26
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","02-04-2026 13:00:00",22.611968,88.347422,PM10,40,124,73
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","02-04-2026 13:00:00",22.611968,88.347422,NO2,18,46,30
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","02-04-2026 13:00:00",22.5687319,88.2797276,CO,76,93,78
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","02-04-2026 13:00:00",30.075911,78.2859547,SO2,1,1,1
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","02-04-2026 13:00:00",23.685297,86.945968,PM2.5,59,228,113
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","02-04-2026 13:00:00",23.6979360,86.9443950,PM2.5,47,99,74
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","02-04-2026 13:00:00",23.6979360,86.9443950,PM10,69,115,92
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","02-04-2026 13:00:00",23.6181830,87.1057180,PM2.5,23,247,76
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","02-04-2026 13:00:00",23.6181830,87.1057180,SO2,5,11,7
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","02-04-2026 13:00:00",26.207781,81.245571,OZONE,24,112,89
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","02-04-2026 13:00:00",25.301778,82.996789,NO2,7,8,8
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","02-04-2026 13:00:00",22.51106,88.35142,OZONE,10,39,19
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","02-04-2026 13:00:00",22.5448082,88.3403691,NH3,7,8,8
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","02-04-2026 13:00:00",23.567923,87.306843,SO2,4,30,14
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB","02-04-2026 13:00:00",23.549395,87.300496,NO2,26,38,32
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-04-2026 13:00:00",26.6879226,88.4152495,SO2,13,16,15
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-04-2026 13:00:00",26.6879226,88.4152495,CO,29,73,38
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","02-04-2026 13:00:00",26.6879226,88.4152495,NO2,44,109,73
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-04-2026 13:00:00",25.42742023,86.13886079,NO2,11,16,13
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","02-04-2026 13:00:00",25.42742023,86.13886079,OZONE,40,58,46
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","02-04-2026 13:00:00",26.80365,84.51954,OZONE,13,22,15
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.251013,86.989001,PM2.5,18,77,50
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.251013,86.989001,NO2,7,10,8
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.251013,86.989001,SO2,5,102,53
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.265194,87.012947,NH3,5,7,6
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","02-04-2026 13:00:00",25.265194,87.012947,CO,65,82,74
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-04-2026 13:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","02-04-2026 13:00:00",25.204762,85.514960,CO,34,104,58
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-04-2026 13:00:00",25.560083,87.553265,CO,70,102,78
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","02-04-2026 13:00:00",26.0881305,87.93840336,PM10,36,62,52
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","02-04-2026 13:00:00",27.308328,84.531742,NO2,4,33,14
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-04-2026 13:00:00",26.63086,84.90051,PM10,25,131,71
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","02-04-2026 13:00:00",26.63086,84.90051,CO,16,46,42
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-04-2026 13:00:00",25.376776,86.471523,PM2.5,25,85,47
India,Bihar,Munger,"Town Hall, Munger - BSPCB","02-04-2026 13:00:00",25.376776,86.471523,NH3,2,3,3
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.11442,85.39813,PM10,135,374,190
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","02-04-2026 13:00:00",16.486692,80.699436,PM10,51,81,61
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","02-04-2026 13:00:00",16.486692,80.699436,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","02-04-2026 13:00:00",16.486692,80.699436,SO2,13,19,16
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","02-04-2026 13:00:00",16.509717,80.612222,OZONE,42,60,50
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","02-04-2026 13:00:00",17.72,83.3,NH3,3,3,3
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","02-04-2026 13:00:00",17.72,83.3,SO2,5,107,31
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","02-04-2026 13:00:00",27.103358,93.679645,PM2.5,2,87,20
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","02-04-2026 13:00:00",26.071318,91.87488,PM2.5,78,306,142
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","02-04-2026 13:00:00",26.446912,91.439057,PM10,12,39,23
India,Assam,Silchar,"Tarapur, Silchar - PCBA","02-04-2026 13:00:00",24.82827,92.79525,SO2,5,7,6
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","02-04-2026 13:00:00",26.987634,94.636574,OZONE,31,70,46
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-04-2026 13:00:00",26.146529,87.454184,NO2,1,10,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","02-04-2026 13:00:00",26.146529,87.454184,NH3,6,7,6
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","02-04-2026 13:00:00",25.5626095,84.663264,OZONE,5,19,9
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-04-2026 13:00:00",24.75746,84.366208,PM2.5,7,40,19
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","02-04-2026 13:00:00",24.75746,84.366208,NO2,7,8,8
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","02-04-2026 13:00:00",25.7808257,84.7446768,NO2,3,4,4
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","02-04-2026 13:00:00",25.7808257,84.7446768,OZONE,3,15,9
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","02-04-2026 13:00:00",24.792403,84.992416,SO2,39,45,42
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","02-04-2026 13:00:00",24.762518,84.982348,NH3,1,16,2
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-04-2026 13:00:00",25.697189,85.245900,PM10,85,404,174
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-04-2026 13:00:00",25.697189,85.245900,NO2,16,43,28
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-04-2026 13:00:00",25.697189,85.245900,NH3,6,9,8
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","02-04-2026 13:00:00",25.697189,85.245900,OZONE,9,98,53
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","02-04-2026 13:00:00",25.560083,87.553265,NO2,9,10,9
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-04-2026 13:00:00",13.204880,79.097889,PM10,34,82,45
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","02-04-2026 13:00:00",13.204880,79.097889,NH3,5,7,5
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","02-04-2026 13:00:00",16.711754,81.092095,PM10,23,63,41
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","02-04-2026 13:00:00",16.711754,81.092095,SO2,9,16,12
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","02-04-2026 13:00:00",16.316553,80.413302,PM10,39,67,47
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","02-04-2026 13:00:00",14.465052,78.824187,SO2,9,22,15
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","02-04-2026 13:00:00",16.186555,81.13219,PM10,53,69,55
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.1209,85.3647,NO2,7,16,9
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","02-04-2026 13:00:00",26.1209,85.3647,CO,10,64,15
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","02-04-2026 13:00:00",25.586562,85.043586,PM2.5,56,303,136
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","02-04-2026 13:00:00",25.586562,85.043586,PM10,97,436,163
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","02-04-2026 13:00:00",25.592539,85.227158,PM10,105,262,141
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","02-04-2026 13:00:00",25.592539,85.227158,CO,4,122,18
India,Bihar,Patna,"Muradpur, Patna - BSPCB","02-04-2026 13:00:00",25.619651,85.147382,NH3,4,7,6
India,Andhra_Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","02-04-2026 13:00:00",16.186555,81.13219,CO,6,105,14
India,Andhra_Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ","02-04-2026 13:00:00","14.438164 ","79.966814 ",NO2,15,22,18
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","02-04-2026 13:00:00",13.615387,79.409230,PM2.5,37,53,42
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","02-04-2026 13:00:00",13.615387,79.409230,NH3,4,6,4
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-04-2026 13:00:00",16.536107,80.594233,PM2.5,44,113,60
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","02-04-2026 13:00:00",16.536107,80.594233,NH3,4,6,5
India,Assam,Guwahati,"IITG, Guwahati - PCBA","02-04-2026 13:00:00",26.2028636,91.70046436,PM2.5,NA,NA,NA
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","02-04-2026 13:00:00",26.10887,91.589544,OZONE,8,14,11
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","02-04-2026 13:00:00",26.181742,91.78063,OZONE,1,9,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-04-2026 13:00:00",26.349082,92.68449,PM2.5,31,55,43
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-04-2026 13:00:00",26.349082,92.68449,NH3,1,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-04-2026 13:00:00",26.349082,92.68449,SO2,4,15,11
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","02-04-2026 13:00:00",26.349082,92.68449,OZONE,20,51,32
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","02-04-2026 13:00:00",16.5150833,80.5181667,OZONE,2,45,18
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","02-04-2026 13:00:00",14.675886,77.593027,PM10,46,98,81
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","02-04-2026 13:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","02-04-2026 13:00:00",24.952822,84.002396,PM10,36,96,56
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","02-04-2026 13:00:00",26.2271665,84.3570427,CO,38,112,61
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-04-2026 13:00:00",30.735567,76.775714,PM10,21,81,47
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-04-2026 13:00:00",30.735567,76.775714,NO2,5,22,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","02-04-2026 13:00:00",30.735567,76.775714,SO2,5,21,9
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","02-04-2026 13:00:00",30.751462,76.762879,PM10,39,93,66
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-04-2026 13:00:00",30.719859,76.738637,PM2.5,12,55,32
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","02-04-2026 13:00:00",30.719859,76.738637,SO2,6,6,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","02-04-2026 13:00:00",21.194815,81.314770,PM2.5,14,47,22
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","02-04-2026 13:00:00",28.5512005,77.2735737,OZONE,22,115,41
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","02-04-2026 13:00:00","28.594169 ","77.125100 ",NH3,1,10,4
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ","02-04-2026 13:00:00","28.594169 ","77.125100 ",CO,117,142,134
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","02-04-2026 13:00:00",28.656756,77.227234,SO2,11,28,17
